date,0,1,2,3,4,5,OT
2020-09-14 00:30:00,0.165,0.622,0.38,0.485,0.758,0.689,0.165
2020-09-14 00:40:00,0.165,0.628,0.38,0.485,0.755,0.686,0.165
2020-09-14 00:50:00,0.165,0.625,0.379,0.485,0.756,0.692,0.165
2020-09-14 01:00:00,0.165,0.622,0.378,0.484,0.756,0.686,0.165
2020-09-14 01:10:00,0.167,0.498,0.378,0.483,0.756,0.688,0.167
2020-09-14 01:20:00,0.178,0.497,0.378,0.483,0.757,0.689,0.178
2020-09-14 01:30:00,0.179,0.495,0.378,0.483,0.756,0.686,0.179
2020-09-14 01:40:00,0.179,0.494,0.378,0.48,0.758,0.692,0.179
2020-09-14 01:50:00,0.179,0.492,0.378,0.479,0.758,0.69,0.179
2020-09-14 02:00:00,0.178,0.49,0.378,0.482,0.758,0.697,0.178
2020-09-14 02:10:00,0.17,0.493,0.379,0.485,0.759,0.693,0.17
2020-09-14 02:20:00,0.165,0.492,0.378,0.484,0.758,0.698,0.165
2020-09-14 02:30:00,0.338,0.491,0.378,0.482,0.756,0.721,0.338
2020-09-14 02:40:00,0.465,0.49,0.378,0.481,0.757,0.732,0.465
2020-09-14 02:50:00,0.344,0.527,0.377,0.477,0.757,0.8,0.344
2020-09-14 03:00:00,0.344,0.589,0.377,0.472,0.756,0.755,0.344
2020-09-14 03:10:00,0.355,0.808,0.376,0.472,0.756,0.737,0.355
2020-09-14 03:20:00,0.357,0.805,0.375,0.482,0.89,0.731,0.357
2020-09-14 03:30:00,0.358,0.802,0.375,0.478,0.9,0.723,0.358
2020-09-14 03:40:00,0.358,0.807,0.375,0.484,0.942,0.729,0.358
2020-09-14 03:50:00,0.476,0.812,0.375,0.385,0.96,0.719,0.476
2020-09-14 04:00:00,0.549,0.893,0.374,0.36,1.04,0.719,0.549
2020-09-14 04:10:00,0.636,0.972,0.374,0.359,1.039,0.732,0.636
2020-09-14 04:20:00,0.651,0.956,0.373,0.359,1.101,0.719,0.651
2020-09-14 04:30:00,0.649,0.961,0.373,0.358,0.969,0.725,0.649
2020-09-14 04:40:00,0.65,0.957,0.372,0.353,0.955,0.667,0.65
2020-09-14 04:50:00,0.624,0.964,0.372,0.352,0.953,0.651,0.624
2020-09-14 05:00:00,0.641,0.959,0.371,0.349,0.952,0.658,0.641
2020-09-14 05:10:00,0.64,0.948,0.371,0.461,1.052,0.647,0.64
2020-09-14 05:20:00,0.642,0.997,0.37,0.492,1.135,0.656,0.642
2020-09-14 05:30:00,0.641,3.626,0.369,0.48,1.088,0.657,0.641
2020-09-14 05:40:00,0.64,5.111,0.368,0.478,1.109,0.649,0.64
2020-09-14 05:50:00,0.64,5.196,0.368,0.476,1.091,0.655,0.64
2020-09-14 06:00:00,0.631,5.179,0.367,0.474,1.087,0.647,0.631
2020-09-14 06:10:00,0.625,5.173,0.367,0.474,1.086,0.646,0.625
2020-09-14 06:20:00,0.626,5.168,0.366,0.473,1.094,0.64,0.626
2020-09-14 06:30:00,0.625,5.173,0.366,0.471,2.382,0.615,0.625
2020-09-14 06:40:00,0.625,2.728,0.365,0.471,3.157,0.665,0.625
2020-09-14 06:50:00,0.627,1.154,0.365,0.47,3.072,0.66,0.627
2020-09-14 07:00:00,0.638,4.115,0.364,0.47,3.029,0.668,0.638
2020-09-14 07:10:00,0.637,4.248,0.363,0.47,2.992,0.641,0.637
2020-09-14 07:20:00,0.634,3.818,0.363,0.468,2.961,0.562,0.634
2020-09-14 07:30:00,0.635,1.285,0.363,0.466,1.725,0.561,0.635
2020-09-14 07:40:00,0.627,2.686,0.363,0.467,1.878,0.498,0.627
2020-09-14 07:50:00,0.619,4.281,0.363,0.466,2.408,0.582,0.619
2020-09-14 08:00:00,0.612,2.481,0.362,0.364,2.465,0.573,0.612
2020-09-14 08:10:00,0.611,1.316,0.363,0.351,2.474,0.564,0.611
2020-09-14 08:20:00,0.612,1.855,0.362,0.406,1.25,0.563,0.612
2020-09-14 08:30:00,0.61,4.369,0.362,0.418,1.251,0.555,0.61
2020-09-14 08:40:00,0.611,3.158,0.362,3.42,1.414,0.583,0.611
2020-09-14 08:50:00,0.621,1.265,0.362,3.592,2.38,0.662,0.621
2020-09-14 09:00:00,0.623,1.161,0.361,3.62,2.461,0.65,0.623
2020-09-14 09:10:00,0.622,3.523,0.361,3.627,1.855,0.782,0.622
2020-09-14 09:20:00,0.622,4.049,0.362,3.681,2.01,0.837,0.622
2020-09-14 09:30:00,0.623,1.162,0.361,3.62,1.225,0.854,0.623
2020-09-14 09:40:00,0.62,1.162,0.361,3.515,1.235,0.835,0.62
2020-09-14 09:50:00,0.61,2.176,0.361,3.518,1.225,0.828,0.61
2020-09-14 10:00:00,0.609,4.129,0.36,3.519,1.228,0.849,0.609
2020-09-14 10:10:00,0.607,2.453,0.364,3.52,2.199,0.833,0.607
2020-09-14 10:20:00,0.61,1.166,0.369,3.524,2.495,0.782,0.61
2020-09-14 10:30:00,0.614,1.248,0.373,3.528,2.66,0.826,0.614
2020-09-14 10:40:00,0.592,1.261,0.379,3.529,2.223,0.898,0.592
2020-09-14 10:50:00,0.528,1.264,0.379,3.532,1.291,0.914,0.528
2020-09-14 11:00:00,0.527,1.268,0.379,3.744,1.29,0.921,0.527
2020-09-14 11:10:00,0.527,1.312,0.379,3.757,1.29,1.015,0.527
2020-09-14 11:20:00,0.53,1.428,0.379,3.749,1.288,1.387,0.53
2020-09-14 11:30:00,0.527,1.355,0.379,3.778,1.319,1.376,0.527
2020-09-14 11:40:00,0.517,1.331,0.379,4.16,1.499,1.404,0.517
2020-09-14 11:50:00,0.514,1.331,0.379,4.406,1.239,1.41,0.514
2020-09-14 12:00:00,0.516,1.397,0.379,4.409,1.241,1.405,0.516
2020-09-14 12:10:00,0.52,1.456,0.379,3.922,1.246,1.395,0.52
2020-09-14 12:20:00,0.506,1.46,0.379,3.934,1.248,1.359,0.506
2020-09-14 12:30:00,0.51,1.461,0.379,4.384,1.249,1.331,0.51
2020-09-14 12:40:00,0.533,1.457,0.38,4.423,1.25,1.322,0.533
2020-09-14 12:50:00,0.537,1.453,0.38,4.017,1.25,1.319,0.537
2020-09-14 13:00:00,0.54,1.469,0.38,3.908,1.338,1.317,0.54
2020-09-14 13:10:00,0.542,1.353,0.38,3.912,1.415,1.324,0.542
2020-09-14 13:20:00,0.535,1.367,0.38,3.914,1.416,1.347,0.535
2020-09-14 13:30:00,0.531,1.595,0.379,3.916,1.412,1.356,0.531
2020-09-14 13:40:00,0.526,1.629,0.379,3.916,1.29,1.358,0.526
2020-09-14 13:50:00,0.523,1.51,0.379,3.918,1.245,1.355,0.523
2020-09-14 14:00:00,0.522,1.389,0.379,3.918,1.247,1.352,0.522
2020-09-14 14:10:00,0.641,1.344,0.379,3.918,1.242,0.94,0.641
2020-09-14 14:20:00,0.703,1.309,0.379,3.912,1.241,0.995,0.703
2020-09-14 14:30:00,0.62,1.329,0.379,3.908,1.24,1.175,0.62
2020-09-14 14:40:00,0.639,1.327,0.379,3.907,1.239,1.222,0.639
2020-09-14 14:50:00,0.625,1.298,0.379,3.907,1.239,1.192,0.625
2020-09-14 15:00:00,0.631,1.309,0.379,3.909,1.259,1.163,0.631
2020-09-14 15:10:00,0.66,1.314,0.379,3.911,1.292,1.156,0.66
2020-09-14 15:20:00,0.676,1.288,0.379,3.856,1.306,1.17,0.676
2020-09-14 15:30:00,0.665,1.289,0.379,3.831,3.38,1.157,0.665
2020-09-14 15:40:00,0.662,1.4,0.379,3.834,10.243,1.254,0.662
2020-09-14 15:50:00,0.68,1.387,0.379,3.897,10.482,1.26,0.68
2020-09-14 16:00:00,0.795,1.383,0.379,4.04,10.371,1.276,0.795
2020-09-14 16:10:00,3.633,1.381,0.379,3.8,10.345,1.215,3.633
2020-09-14 16:20:00,4.023,1.458,0.379,3.794,7.036,1.219,4.023
2020-09-14 16:30:00,4.334,1.504,0.379,3.874,9.449,1.206,4.334
2020-09-14 16:40:00,4.413,1.504,0.379,3.872,8.103,1.261,4.413
2020-09-14 16:50:00,4.349,1.499,0.379,3.913,7.318,1.245,4.349
2020-09-14 17:00:00,4.322,1.499,0.379,3.972,8.203,1.31,4.322
2020-09-14 17:10:00,4.317,1.499,0.379,4.032,4.61,1.327,4.317
2020-09-14 17:20:00,4.454,1.496,0.379,4.019,6.656,1.33,4.454
2020-09-14 17:30:00,4.418,1.255,0.379,4.021,6.337,1.31,4.418
2020-09-14 17:40:00,4.417,1.246,0.379,4.021,4.923,1.324,4.417
2020-09-14 17:50:00,4.416,1.244,0.379,4.023,6.922,1.325,4.416
2020-09-14 18:00:00,4.503,1.244,0.379,4.024,6.499,1.302,4.503
2020-09-14 18:10:00,4.58,1.248,0.379,4.026,5.095,1.302,4.58
2020-09-14 18:20:00,4.652,1.246,0.379,4.009,5.282,1.305,4.652
2020-09-14 18:30:00,4.682,1.245,0.448,4.0,5.05,1.32,4.682
2020-09-14 18:40:00,4.649,1.243,0.38,4.001,3.313,1.367,4.649
2020-09-14 18:50:00,4.637,1.251,0.38,3.993,4.898,1.402,4.637
2020-09-14 19:00:00,4.638,1.247,0.38,3.838,6.68,1.454,4.638
2020-09-14 19:10:00,4.625,1.245,0.38,3.896,5.784,1.435,4.625
2020-09-14 19:20:00,4.623,1.247,0.379,4.075,4.756,1.473,4.623
2020-09-14 19:30:00,4.613,1.248,0.379,4.164,5.783,1.498,4.613
2020-09-14 19:40:00,4.613,1.248,0.417,4.103,6.371,1.438,4.613
2020-09-14 19:50:00,4.538,1.25,0.506,4.096,4.856,1.331,4.538
2020-09-14 20:00:00,4.393,1.247,0.501,4.1,3.575,1.383,4.393
2020-09-14 20:10:00,4.449,1.247,0.497,4.109,4.733,1.386,4.449
2020-09-14 20:20:00,4.49,1.246,0.495,4.141,3.643,1.405,4.49
2020-09-14 20:30:00,4.506,1.247,0.494,4.189,2.547,3.193,4.506
2020-09-14 20:40:00,3.671,1.249,0.631,4.55,4.209,3.225,3.671
2020-09-14 20:50:00,2.942,1.247,0.709,6.041,1.758,3.184,2.942
2020-09-14 21:00:00,2.518,1.246,0.763,5.725,4.509,3.162,2.518
2020-09-14 21:10:00,2.23,1.243,0.761,4.271,1.966,2.185,2.23
2020-09-14 21:20:00,1.938,1.244,0.76,4.273,4.213,1.325,1.938
2020-09-14 21:30:00,2.244,1.283,0.757,5.421,1.781,1.319,2.244
2020-09-14 21:40:00,2.551,1.313,0.76,5.564,1.789,2.839,2.551
2020-09-14 21:50:00,2.345,1.304,0.763,5.587,1.788,3.14,2.345
2020-09-14 22:00:00,2.149,1.296,0.76,5.566,1.711,3.149,2.149
2020-09-14 22:10:00,1.893,1.351,0.761,5.809,1.483,2.35,1.893
2020-09-14 22:20:00,1.91,1.41,0.76,5.607,1.477,1.338,1.91
2020-09-14 22:30:00,1.997,1.418,0.761,5.618,1.457,1.273,1.997
2020-09-14 22:40:00,2.005,1.452,0.762,5.56,1.649,1.242,2.005
2020-09-14 22:50:00,1.974,1.44,0.802,5.559,1.634,1.35,1.974
2020-09-14 23:00:00,1.973,1.354,0.862,5.579,1.623,2.175,1.973
2020-09-14 23:10:00,1.981,1.349,0.898,5.558,1.518,2.261,1.981
2020-09-14 23:20:00,1.983,1.394,0.968,4.535,1.465,1.894,1.983
2020-09-14 23:30:00,1.981,1.46,1.283,4.446,1.458,1.242,1.981
2020-09-14 23:40:00,1.982,1.458,1.411,4.431,1.442,1.263,1.982
2020-09-14 23:50:00,2.069,1.458,1.392,4.436,1.406,1.25,2.069
2020-09-15 00:00:00,2.139,1.459,1.35,4.45,1.332,1.819,2.139
2020-09-15 00:10:00,2.139,1.46,1.331,4.42,1.338,2.168,2.139
2020-09-15 00:20:00,3.799,1.432,1.424,4.879,1.358,2.001,3.799
2020-09-15 00:30:00,4.023,1.332,1.378,6.705,1.384,1.296,4.023
2020-09-15 00:40:00,2.917,1.303,1.338,6.216,1.424,1.241,2.917
2020-09-15 00:50:00,2.199,1.328,1.34,6.108,1.316,1.349,2.199
2020-09-15 01:00:00,2.209,1.356,1.338,4.714,1.362,1.279,2.209
2020-09-15 01:10:00,2.013,1.384,1.336,5.329,1.4,1.274,2.013
2020-09-15 01:20:00,1.368,1.309,1.379,5.548,1.472,1.23,1.368
2020-09-15 01:30:00,2.219,1.296,1.697,4.936,1.515,1.854,2.219
2020-09-15 01:40:00,1.413,1.348,3.153,3.83,1.464,2.232,1.413
2020-09-15 01:50:00,1.398,1.357,3.142,3.483,1.464,2.036,1.398
2020-09-15 02:00:00,1.403,1.356,3.109,3.252,1.299,2.055,1.403
2020-09-15 02:10:00,1.4,1.353,3.078,3.077,1.302,1.852,1.4
2020-09-15 02:20:00,1.4,1.351,3.056,2.794,1.301,1.261,1.4
2020-09-15 02:30:00,1.402,1.351,2.707,2.563,1.319,1.238,1.402
2020-09-15 02:40:00,1.414,1.349,1.368,2.344,1.386,1.245,1.414
2020-09-15 02:50:00,1.41,1.347,1.336,1.937,1.446,1.263,1.41
2020-09-15 03:00:00,1.405,1.375,1.314,0.982,1.374,1.264,1.405
2020-09-15 03:10:00,1.395,1.378,1.243,1.02,1.361,1.346,1.395
2020-09-15 03:20:00,1.393,1.459,1.264,1.116,1.267,1.678,1.393
2020-09-15 03:30:00,1.394,1.618,1.254,1.303,1.323,2.243,1.394
2020-09-15 03:40:00,1.391,1.592,1.337,1.407,1.222,2.264,1.391
2020-09-15 03:50:00,1.392,1.588,1.34,1.323,1.246,1.441,1.392
2020-09-15 04:00:00,1.528,1.586,1.244,1.323,1.227,1.34,1.528
2020-09-15 04:10:00,1.499,1.513,1.218,1.154,1.193,1.364,1.499
2020-09-15 04:20:00,1.524,1.415,0.713,1.111,1.222,1.363,1.524
2020-09-15 04:30:00,1.456,1.331,0.711,1.109,1.242,1.365,1.456
2020-09-15 04:40:00,1.389,1.331,0.71,1.86,1.269,1.337,1.389
2020-09-15 04:50:00,1.388,1.333,0.709,3.806,1.25,1.313,1.388
2020-09-15 05:00:00,1.406,1.33,0.707,3.854,1.196,1.339,1.406
2020-09-15 05:10:00,1.387,1.331,0.733,3.888,1.241,1.352,1.387
2020-09-15 05:20:00,1.361,1.343,0.731,3.914,1.284,1.304,1.361
2020-09-15 05:30:00,1.365,1.342,0.73,3.91,1.373,1.319,1.365
2020-09-15 05:40:00,1.361,1.349,0.739,4.008,1.37,1.333,1.361
2020-09-15 05:50:00,1.362,1.35,0.741,4.102,1.356,1.34,1.362
2020-09-15 06:00:00,1.36,1.349,0.741,3.966,1.357,1.328,1.36
2020-09-15 06:10:00,1.361,1.349,0.736,3.929,1.373,1.291,1.361
2020-09-15 06:20:00,1.359,1.349,0.739,3.872,1.365,1.293,1.359
2020-09-15 06:30:00,1.363,1.403,0.741,3.843,1.371,1.266,1.363
2020-09-15 06:40:00,1.365,1.402,0.737,3.905,1.364,1.306,1.365
2020-09-15 06:50:00,1.371,1.4,0.735,4.087,1.405,1.298,1.371
2020-09-15 07:00:00,1.356,1.401,0.722,3.921,1.432,1.338,1.356
2020-09-15 07:10:00,1.361,1.401,0.725,4.186,1.435,1.303,1.361
2020-09-15 07:20:00,1.359,1.481,0.739,5.124,1.407,1.307,1.359
2020-09-15 07:30:00,1.355,1.523,0.739,5.108,1.405,1.304,1.355
2020-09-15 07:40:00,1.356,1.942,0.739,5.134,1.34,1.289,1.356
2020-09-15 07:50:00,1.358,2.982,0.741,5.025,1.246,1.293,1.358
2020-09-15 08:00:00,1.411,2.958,0.745,4.998,1.229,1.235,1.411
2020-09-15 08:10:00,1.48,2.936,0.744,5.016,1.216,1.225,1.48
2020-09-15 08:20:00,1.476,2.953,0.74,5.009,1.338,1.226,1.476
2020-09-15 08:30:00,1.613,1.553,0.735,5.188,1.347,1.274,1.613
2020-09-15 08:40:00,1.784,1.505,0.736,5.013,1.362,1.259,1.784
2020-09-15 08:50:00,1.783,1.481,0.735,5.004,1.377,1.294,1.783
2020-09-15 09:00:00,1.778,1.486,0.729,4.996,1.374,1.307,1.778
2020-09-15 09:10:00,1.771,1.493,0.744,5.067,1.375,1.296,1.771
2020-09-15 09:20:00,1.754,1.391,0.743,5.116,1.363,1.266,1.754
2020-09-15 09:30:00,1.75,1.059,0.742,4.924,1.362,1.233,1.75
2020-09-15 09:40:00,1.735,1.042,0.739,4.501,1.396,1.218,1.735
2020-09-15 09:50:00,1.735,1.04,0.74,3.672,5.206,1.231,1.735
2020-09-15 10:00:00,1.728,1.036,0.741,4.838,7.235,1.236,1.728
2020-09-15 10:10:00,1.748,1.134,0.74,4.649,7.244,1.282,1.748
2020-09-15 10:20:00,1.747,1.157,0.739,2.049,7.296,1.251,1.747
2020-09-15 10:30:00,1.756,1.156,0.731,3.808,7.333,1.242,1.756
2020-09-15 10:40:00,1.733,1.151,0.718,3.936,7.334,1.254,1.733
2020-09-15 10:50:00,1.648,1.126,0.717,2.138,7.177,1.263,1.648
2020-09-15 11:00:00,1.647,1.128,0.714,3.692,7.222,1.275,1.647
2020-09-15 11:10:00,1.467,1.031,0.711,1.724,7.236,1.275,1.467
2020-09-15 11:20:00,1.248,1.143,0.713,3.563,7.24,1.239,1.248
2020-09-15 11:30:00,1.255,1.85,0.725,2.713,4.154,1.249,1.255
2020-09-15 11:40:00,1.265,1.316,0.728,2.372,6.058,1.249,1.265
2020-09-15 11:50:00,1.272,0.899,0.729,3.184,7.253,1.935,1.272
2020-09-15 12:00:00,1.265,0.891,0.729,1.966,7.252,2.339,1.265
2020-09-15 12:10:00,1.263,0.885,0.73,3.237,7.309,2.037,1.263
2020-09-15 12:20:00,1.409,0.885,0.729,1.678,7.179,1.345,1.409
2020-09-15 12:30:00,1.416,0.888,0.729,3.49,2.622,1.337,1.416
2020-09-15 12:40:00,1.423,0.885,0.731,1.798,7.222,1.367,1.423
2020-09-15 12:50:00,1.412,0.883,0.735,3.877,7.23,1.351,1.412
2020-09-15 13:00:00,1.396,0.884,0.729,1.182,3.885,1.305,1.396
2020-09-15 13:10:00,1.481,0.884,0.738,3.741,6.579,1.286,1.481
2020-09-15 13:20:00,1.378,0.884,0.738,1.232,5.11,1.35,1.378
2020-09-15 13:30:00,1.378,0.884,0.687,3.567,4.737,1.318,1.378
2020-09-15 13:40:00,1.367,0.885,0.643,1.43,7.175,1.297,1.367
2020-09-15 13:50:00,1.366,0.884,0.624,3.204,2.718,1.321,1.366
2020-09-15 14:00:00,1.363,0.884,0.626,0.972,5.747,1.36,1.363
2020-09-15 14:10:00,1.382,1.005,0.619,0.911,3.141,1.335,1.382
2020-09-15 14:20:00,1.393,1.009,0.609,0.908,6.697,1.288,1.393
2020-09-15 14:30:00,1.404,1.008,0.609,0.916,1.695,1.292,1.404
2020-09-15 14:40:00,1.411,1.008,0.612,0.93,6.239,1.254,1.411
2020-09-15 14:50:00,1.407,1.008,0.611,0.719,1.554,1.168,1.407
2020-09-15 15:00:00,1.41,0.998,0.611,0.775,5.977,1.132,1.41
2020-09-15 15:10:00,1.408,0.93,0.61,0.817,1.604,1.191,1.408
2020-09-15 15:20:00,1.406,0.855,0.61,0.794,5.458,1.201,1.406
2020-09-15 15:30:00,1.407,0.896,0.609,0.79,1.981,1.198,1.407
2020-09-15 15:40:00,1.402,0.909,0.619,0.847,4.137,1.181,1.402
2020-09-15 15:50:00,1.393,0.907,0.613,0.946,3.226,1.172,1.393
2020-09-15 16:00:00,1.4,0.904,0.61,0.929,1.628,1.195,1.4
2020-09-15 16:10:00,1.389,0.904,0.607,0.852,1.697,1.172,1.389
2020-09-15 16:20:00,1.4,0.905,0.611,0.785,1.772,1.166,1.4
2020-09-15 16:30:00,1.407,0.904,0.609,0.766,1.73,1.169,1.407
2020-09-15 16:40:00,1.404,0.907,0.609,0.76,1.787,1.163,1.404
2020-09-15 16:50:00,1.385,0.904,0.61,0.755,1.683,1.18,1.385
2020-09-15 17:00:00,1.376,0.904,0.609,0.748,1.375,1.064,1.376
2020-09-15 17:10:00,1.361,0.904,0.614,0.747,1.262,1.791,1.361
2020-09-15 17:20:00,1.353,0.904,0.611,0.746,1.251,2.201,1.353
2020-09-15 17:30:00,1.365,0.905,0.611,0.745,1.216,1.917,1.365
2020-09-15 17:40:00,1.361,0.904,0.612,0.745,1.179,2.278,1.361
2020-09-15 17:50:00,1.365,0.905,0.616,0.744,1.163,1.668,1.365
2020-09-15 18:00:00,1.361,0.905,0.618,0.742,1.162,1.132,1.361
2020-09-15 18:10:00,1.348,0.905,0.619,0.753,1.162,1.314,1.348
2020-09-15 18:20:00,1.348,0.905,0.619,0.743,1.165,2.267,1.348
2020-09-15 18:30:00,1.348,0.905,0.62,0.742,1.16,1.265,1.348
2020-09-15 18:40:00,1.348,0.905,0.619,0.743,1.158,1.212,1.348
2020-09-15 18:50:00,1.356,1.024,0.619,0.742,1.156,1.229,1.356
2020-09-15 19:00:00,1.362,1.038,0.629,0.64,1.154,1.221,1.362
2020-09-15 19:10:00,1.361,1.105,0.614,0.627,1.154,1.098,1.361
2020-09-15 19:20:00,1.347,1.101,0.621,0.628,1.155,1.151,1.347
2020-09-15 19:30:00,1.262,1.104,0.62,0.628,1.155,1.209,1.262
2020-09-15 19:40:00,1.176,1.104,0.619,0.627,1.154,1.216,1.176
2020-09-15 19:50:00,1.081,1.03,0.619,0.623,1.135,1.224,1.081
2020-09-15 20:00:00,1.083,0.96,0.626,0.438,1.212,1.202,1.083
2020-09-15 20:10:00,1.124,0.96,0.722,0.347,1.257,1.185,1.124
2020-09-15 20:20:00,1.167,0.959,0.766,0.359,1.252,1.142,1.167
2020-09-15 20:30:00,1.174,0.959,0.764,0.359,1.245,1.398,1.174
2020-09-15 20:40:00,1.164,1.012,0.715,0.356,1.235,2.142,1.164
2020-09-15 20:50:00,1.168,1.059,0.646,0.324,1.268,2.152,1.168
2020-09-15 21:00:00,1.176,1.054,0.678,0.324,1.274,2.179,1.176
2020-09-15 21:10:00,1.177,1.054,0.694,0.322,1.295,2.148,1.177
2020-09-15 21:20:00,1.175,1.057,0.694,0.353,1.293,2.13,1.175
2020-09-15 21:30:00,1.162,1.058,0.695,0.471,1.287,2.145,1.162
2020-09-15 21:40:00,1.174,1.104,0.714,0.453,1.289,2.118,1.174
2020-09-15 21:50:00,1.174,1.182,0.711,0.449,1.286,2.13,1.174
2020-09-15 22:00:00,1.162,1.182,0.707,0.448,1.44,2.105,1.162
2020-09-15 22:10:00,1.125,1.177,0.709,0.451,1.448,2.12,1.125
2020-09-15 22:20:00,1.109,1.177,0.711,0.517,1.448,2.215,1.109
2020-09-15 22:30:00,1.075,1.176,0.71,0.513,1.342,2.138,1.075
2020-09-15 22:40:00,1.069,1.165,0.708,0.502,1.284,2.129,1.069
2020-09-15 22:50:00,1.066,1.047,0.707,0.501,1.284,2.143,1.066
2020-09-15 23:00:00,1.069,1.045,0.708,0.552,1.253,2.144,1.069
2020-09-15 23:10:00,1.068,1.043,0.707,0.443,1.231,2.155,1.068
2020-09-15 23:20:00,1.065,1.023,0.708,0.437,1.02,2.138,1.065
2020-09-15 23:30:00,1.067,0.96,0.71,0.439,1.011,2.133,1.067
2020-09-15 23:40:00,1.064,0.831,0.708,0.44,1.028,2.118,1.064
2020-09-15 23:50:00,1.069,0.832,0.706,0.439,1.049,2.15,1.069
2020-09-16 00:00:00,1.051,0.701,0.705,0.439,1.036,2.147,1.051
2020-09-16 00:10:00,1.043,0.617,0.706,0.442,1.035,2.089,1.043
2020-09-16 00:20:00,1.074,0.615,0.708,0.447,1.016,2.131,1.074
2020-09-16 00:30:00,1.073,0.614,0.707,0.451,0.977,2.114,1.073
2020-09-16 00:40:00,1.063,0.614,0.706,0.452,0.947,1.803,1.063
2020-09-16 00:50:00,1.075,0.619,0.705,0.452,0.941,1.177,1.075
2020-09-16 01:00:00,1.059,0.679,0.704,0.452,0.935,1.183,1.059
2020-09-16 01:10:00,1.065,0.682,0.708,0.453,0.924,1.286,1.065
2020-09-16 01:20:00,1.02,0.653,0.705,0.449,0.918,1.265,1.02
2020-09-16 01:30:00,0.966,0.651,0.708,0.482,0.917,1.201,0.966
2020-09-16 01:40:00,0.974,0.651,0.705,0.569,0.916,1.121,0.974
2020-09-16 01:50:00,0.959,0.648,0.705,0.557,0.798,1.07,0.959
2020-09-16 02:00:00,0.973,0.649,0.708,0.557,0.795,1.913,0.973
2020-09-16 02:10:00,1.067,0.62,0.701,0.557,0.795,2.038,1.067
2020-09-16 02:20:00,1.093,0.599,0.697,0.614,0.796,2.01,1.093
2020-09-16 02:30:00,1.094,0.589,0.699,2.203,0.794,1.988,1.094
2020-09-16 02:40:00,1.077,0.601,0.698,2.182,0.792,1.993,1.077
2020-09-16 02:50:00,1.088,0.6,0.694,2.064,0.777,1.998,1.088
2020-09-16 03:00:00,1.093,0.599,0.688,0.473,0.776,1.995,1.093
2020-09-16 03:10:00,1.088,0.599,0.689,0.358,0.778,2.014,1.088
2020-09-16 03:20:00,1.08,0.598,0.686,0.481,0.776,2.055,1.08
2020-09-16 03:30:00,1.076,0.598,0.683,0.521,0.79,2.036,1.076
2020-09-16 03:40:00,1.072,0.597,0.685,0.477,0.788,1.985,1.072
2020-09-16 03:50:00,1.058,0.596,0.683,0.472,0.785,2.15,1.058
2020-09-16 04:00:00,1.061,0.598,0.671,0.472,0.787,2.078,1.061
2020-09-16 04:10:00,1.067,0.635,0.669,0.471,0.786,1.915,1.067
2020-09-16 04:20:00,1.065,0.728,0.667,0.471,0.783,1.903,1.065
2020-09-16 04:30:00,1.19,0.73,0.667,0.471,0.782,1.906,1.19
2020-09-16 04:40:00,1.343,0.779,0.665,0.492,0.778,1.871,1.343
2020-09-16 04:50:00,1.312,1.147,0.664,0.491,0.778,1.052,1.312
2020-09-16 05:00:00,1.276,1.11,0.664,0.332,0.783,0.919,1.276
2020-09-16 05:10:00,1.313,1.074,0.659,0.236,0.781,0.889,1.313
2020-09-16 05:20:00,1.512,1.073,0.667,0.225,0.776,0.965,1.512
2020-09-16 05:30:00,1.646,1.071,0.667,0.204,0.779,0.972,1.646
2020-09-16 05:40:00,1.653,1.077,0.667,0.203,0.779,0.976,1.653
2020-09-16 05:50:00,1.593,1.113,0.668,0.207,0.777,0.961,1.593
2020-09-16 06:00:00,1.406,1.076,0.665,0.353,0.778,0.966,1.406
2020-09-16 06:10:00,1.361,0.817,0.673,0.35,0.776,0.99,1.361
2020-09-16 06:20:00,1.293,0.553,0.679,0.346,0.776,0.954,1.293
2020-09-16 06:30:00,1.039,0.553,0.677,0.346,0.776,0.971,1.039
2020-09-16 06:40:00,0.814,0.553,0.673,0.346,0.774,0.982,0.814
2020-09-16 06:50:00,0.819,0.563,0.669,0.345,0.774,1.027,0.819
2020-09-16 07:00:00,0.817,0.553,0.67,0.346,0.774,1.006,0.817
2020-09-16 07:10:00,0.82,0.68,0.672,0.346,0.775,0.96,0.82
2020-09-16 07:20:00,0.821,0.724,0.667,0.345,0.774,0.964,0.821
2020-09-16 07:30:00,0.821,0.725,0.67,0.346,0.772,0.945,0.821
2020-09-16 07:40:00,0.819,0.724,0.668,0.346,0.773,0.951,0.819
2020-09-16 07:50:00,0.787,0.718,0.66,0.345,0.876,0.966,0.787
2020-09-16 08:00:00,0.785,0.712,0.659,0.346,0.906,0.982,0.785
2020-09-16 08:10:00,0.788,0.708,0.659,0.346,0.904,1.004,0.788
2020-09-16 08:20:00,0.812,0.708,0.661,0.345,0.902,1.107,0.812
2020-09-16 08:30:00,0.812,0.705,0.709,0.345,0.9,1.081,0.812
2020-09-16 08:40:00,0.811,0.705,0.747,0.345,0.901,1.103,0.811
2020-09-16 08:50:00,0.826,0.703,0.738,0.344,0.901,1.051,0.826
2020-09-16 09:00:00,0.812,0.703,0.737,0.345,0.902,1.057,0.812
2020-09-16 09:10:00,0.803,0.702,0.734,0.345,0.899,1.066,0.803
